Shopname,CustID,ProductID,Quantity
Shop3,42,68,655
Shop3,76,49,770
Shop3,36,51,677
Shop3,40,19,310
Shop3,89,15,134
Shop3,73,76,162
Shop3,23,59,753
Shop3,46,13,910
Shop3,6,52,10
Shop3,8,56,689
Shop3,57,43,518
Shop3,8,6,787
Shop3,47,27,978
Shop3,64,28,30
Shop3,24,64,946
Shop3,80,65,949
Shop3,44,9,546
Shop3,13,4,967
Shop3,35,13,521
Shop3,86,30,193
Shop3,76,70,601
Shop3,87,73,245
Shop3,53,27,697
Shop3,92,37,815
Shop3,44,33,413
Shop3,13,58,549
Shop3,59,7,515
Shop3,44,38,543
Shop3,45,20,369
Shop3,46,76,435
Shop3,53,5,890
Shop3,23,45,176
Shop3,3,14,724
Shop3,25,28,182
Shop3,57,59,331
Shop3,98,14,381
Shop3,38,4,483
Shop3,42,58,694
Shop3,55,21,501
Shop3,54,33,748
Shop3,83,1,192
Shop3,14,74,901
Shop3,51,14,14
Shop3,23,38,419
Shop3,41,28,954
Shop3,39,34,484
Shop3,48,59,131
Shop3,81,57,379
Shop3,75,73,322
Shop3,32,12,207
Shop3,70,1,722
Shop3,21,46,938
Shop3,73,27,932
Shop3,57,52,738
Shop3,58,63,825
Shop3,89,49,907
Shop3,20,80,807
Shop3,94,28,498
Shop3,21,69,520
Shop3,15,32,538
Shop3,91,49,127
Shop3,5,30,815
Shop3,47,53,461
Shop3,59,32,528
Shop3,62,54,999
Shop3,44,65,545
Shop3,51,47,522
Shop3,11,30,109
Shop3,85,41,371
Shop3,68,52,246
Shop3,70,74,309
Shop3,13,1,646
Shop3,20,9,605
Shop3,7,5,38
Shop3,39,23,74
Shop3,55,21,123
Shop3,35,37,547
Shop3,1,22,420
Shop3,58,56,583
Shop3,66,4,438
Shop3,1,77,990
Shop3,13,43,524
Shop3,14,71,932
Shop3,47,20,597
Shop3,94,18,421
Shop3,4,28,643
Shop3,7,72,39
Shop3,64,62,624
Shop3,8,24,720
Shop3,74,36,247
Shop3,78,42,626
Shop3,19,53,346
Shop3,32,42,123
Shop3,71,53,227
Shop3,98,62,974
Shop3,3,36,158
Shop3,98,30,245
Shop3,9,8,719
Shop3,73,32,476
Shop3,84,78,361
Shop3,36,27,303
Shop3,37,69,532
Shop3,74,26,178
Shop3,63,73,830
Shop3,93,66,833
Shop3,79,60,26
Shop3,42,44,937
Shop3,99,68,439
Shop3,64,69,211
Shop3,79,14,128
Shop3,56,45,662
Shop3,20,24,7
Shop3,71,10,175
Shop3,70,60,199
Shop3,61,64,238
Shop3,9,51,406
Shop3,1,15,217
Shop3,33,16,496
Shop3,60,50,259
Shop3,95,14,989
Shop3,62,56,272
Shop3,16,57,165
Shop3,33,70,517
Shop3,64,29,546
Shop3,51,64,541
Shop3,31,59,937
Shop3,56,7,399
Shop3,69,58,725
Shop3,45,66,494
Shop3,84,63,85
Shop3,88,31,879
Shop3,29,12,84
Shop3,69,49,188
Shop3,78,67,599
Shop3,91,18,636
Shop3,73,44,844
Shop3,13,15,967
Shop3,35,37,122
Shop3,19,20,105
Shop3,25,61,840
Shop3,34,24,365
Shop3,27,52,802
Shop3,42,69,765
Shop3,18,23,263
Shop3,53,78,648
Shop3,41,21,926
Shop3,55,42,941
Shop3,66,43,395
Shop3,81,71,887
Shop3,6,48,72
Shop3,95,5,589
Shop3,42,12,820
Shop3,60,47,746
Shop3,36,34,376
Shop3,46,6,175
Shop3,87,78,390
Shop3,78,80,325
Shop3,14,72,550
Shop3,54,3,664
Shop3,75,78,695
Shop3,82,44,359
Shop3,7,30,391
Shop3,6,26,944
Shop3,85,56,795
Shop3,3,23,927
Shop3,98,59,699
Shop3,27,56,601
Shop3,56,50,566
Shop3,66,6,482
Shop3,72,45,829
Shop3,56,73,983
Shop3,1,56,278
Shop3,38,53,548
Shop3,63,23,477
Shop3,41,1,741
Shop3,57,46,763
Shop3,38,32,753
Shop3,86,1,781
Shop3,41,27,752
Shop3,25,73,2
Shop3,30,58,127
Shop3,88,43,386
Shop3,97,68,286
Shop3,87,2,874
Shop3,62,77,588
Shop3,93,48,797
Shop3,39,46,647
Shop3,100,40,478
Shop3,37,24,457
Shop3,43,62,79
Shop3,48,12,203
Shop3,82,13,549
Shop3,45,63,589
Shop3,92,79,849
Shop3,55,39,742
Shop3,65,58,315
Shop3,85,74,255
Shop3,37,68,426
Shop3,68,45,480
Shop3,21,11,479
Shop3,84,72,356
Shop3,95,49,50
Shop3,94,30,763
Shop3,46,70,982
Shop3,14,67,815
Shop3,32,62,223
Shop3,53,66,555
Shop3,4,76,775
Shop3,67,44,92
Shop3,5,27,448
Shop3,48,2,243
Shop3,95,60,930
Shop3,54,57,733
Shop3,16,24,952
Shop3,57,53,995
Shop3,85,23,237
Shop3,95,38,648
Shop3,20,38,423
Shop3,31,7,54
Shop3,47,78,685
Shop3,94,28,480
Shop3,11,39,260
Shop3,75,56,744
Shop3,62,12,235
Shop3,66,46,875
Shop3,56,32,482
Shop3,63,60,771
Shop3,21,53,762
Shop3,14,63,828
Shop3,54,31,86
Shop3,97,2,526
Shop3,47,53,185
Shop3,38,63,435
Shop3,52,71,499
Shop3,72,71,559
Shop3,1,40,515
Shop3,9,65,393
Shop3,99,22,583
Shop3,25,20,210
Shop3,80,27,854
Shop3,79,70,461
Shop3,77,80,687
Shop3,85,14,543
Shop3,72,18,268
Shop3,2,53,806
Shop3,98,21,277
Shop3,10,80,227
Shop3,58,79,972
Shop3,58,41,678
Shop3,69,8,853
Shop3,100,3,851
Shop3,95,5,333
Shop3,50,43,278
Shop3,80,9,117
Shop3,42,42,354
Shop3,84,57,877
Shop3,36,73,908
Shop3,83,20,718
Shop3,77,4,780
Shop3,42,41,782
Shop3,77,6,562
Shop3,35,36,329
Shop3,36,53,441
Shop3,73,69,180
Shop3,63,64,61
Shop3,94,16,362
Shop3,1,50,795
Shop3,35,55,67
Shop3,79,80,579
Shop3,59,78,263
Shop3,55,24,910
Shop3,60,71,682
Shop3,90,45,26
Shop3,29,48,59
Shop3,73,58,291
Shop3,41,4,845
Shop3,17,45,223
Shop3,30,9,623
Shop3,81,23,91
Shop3,98,28,11
Shop3,55,58,74
Shop3,89,21,84
Shop3,61,2,338
Shop3,42,2,617
Shop3,52,36,101
Shop3,14,31,774
Shop3,40,16,729
Shop3,35,54,730
Shop3,96,25,690
Shop3,92,39,243
Shop3,5,77,844
Shop3,71,25,41
Shop3,16,38,222
Shop3,24,30,27
Shop3,14,45,232
Shop3,26,22,868
Shop3,97,46,936
Shop3,62,71,203
Shop3,55,30,837
Shop3,65,36,6
Shop3,16,69,894
Shop3,80,72,76
Shop3,9,32,478
Shop3,2,21,138
Shop3,93,11,761
Shop3,28,13,895
Shop3,97,50,826
Shop3,12,4,845
Shop3,14,19,347
Shop3,44,13,4
Shop3,77,10,267
Shop3,3,59,298
Shop3,53,53,874
Shop3,17,56,539
Shop3,82,60,421
Shop3,63,76,282
Shop3,22,51,841
Shop3,26,53,528
Shop3,79,25,738
Shop3,59,36,385
Shop3,46,43,89
Shop3,53,13,89
Shop3,78,52,682
Shop3,46,75,961
Shop3,22,76,261
Shop3,82,11,400
Shop3,61,59,315
Shop3,68,29,830
Shop3,56,6,244
Shop3,1,15,126
Shop3,99,39,884
Shop3,10,80,681
Shop3,93,58,482
Shop3,65,80,128
Shop3,80,60,25
Shop3,1,23,641
Shop3,82,28,128
Shop3,2,78,518
Shop3,80,80,643
Shop3,74,9,673
Shop3,89,23,993
Shop3,78,3,439
Shop3,83,69,245
Shop3,38,61,180
Shop3,62,60,2
Shop3,9,40,355
Shop3,9,4,622
Shop3,65,7,541
Shop3,24,40,556
Shop3,56,7,156
Shop3,49,11,212
Shop3,22,58,230
Shop3,89,49,644
Shop3,11,28,988
Shop3,41,76,238
Shop3,77,3,704
Shop3,53,62,908
Shop3,73,16,395
Shop3,28,66,868
Shop3,64,59,344
Shop3,23,55,23
Shop3,89,55,184
Shop3,32,10,97
Shop3,65,26,468
Shop3,36,75,764
Shop3,42,39,261
Shop3,54,12,864
Shop3,67,60,720
Shop3,8,24,12
Shop3,76,59,717
Shop3,93,23,89
Shop3,76,19,63
Shop3,44,19,640
Shop3,71,41,461
Shop3,99,31,794
Shop3,22,55,58
Shop3,45,35,763
Shop3,87,60,914
Shop3,36,19,341
Shop3,80,51,258
Shop3,48,49,254
Shop3,75,3,488
Shop3,8,39,987
Shop3,3,33,147
Shop3,91,6,628
Shop3,40,34,965
Shop3,67,65,497
Shop3,31,27,414
Shop3,70,64,508
Shop3,67,38,313
Shop3,28,79,438
Shop3,85,58,153
Shop3,73,46,780
Shop3,7,15,34
Shop3,58,51,992
Shop3,99,3,73
Shop3,22,9,336
Shop3,79,30,744
Shop3,14,78,680
Shop3,29,39,854
Shop3,50,68,901
Shop3,46,67,465
Shop3,74,67,307
Shop3,36,78,439
Shop3,44,73,897
Shop3,83,57,861
Shop3,93,17,700
Shop3,30,7,274
Shop3,51,55,588
Shop3,10,36,627
Shop3,77,54,368
Shop3,73,48,368
Shop3,15,7,910
Shop3,7,70,215
Shop3,96,67,200
Shop3,12,70,477
Shop3,70,38,354
Shop3,28,39,186
Shop3,1,74,563
Shop3,58,6,704
Shop3,9,1,112
Shop3,75,49,690
Shop3,3,10,793
Shop3,23,11,484
Shop3,15,13,368
Shop3,19,57,851
Shop3,82,29,71
Shop3,85,28,79
Shop3,5,66,123
Shop3,23,26,211
Shop3,65,29,943
Shop3,63,60,546
Shop3,19,14,318
Shop3,67,5,895
Shop3,88,52,442
Shop3,71,77,534
Shop3,94,12,213
Shop3,44,35,698
Shop3,83,58,741
Shop3,37,60,254
Shop3,67,49,28
Shop3,74,56,973
Shop3,84,49,638
Shop3,85,79,554
Shop3,22,33,748
Shop3,86,67,961
Shop3,69,52,825
Shop3,30,32,221
Shop3,12,10,728
Shop3,78,13,54
Shop3,22,49,981
Shop3,32,63,389
Shop3,70,25,312
Shop3,12,39,421
Shop3,23,21,30
Shop3,47,23,315
Shop3,64,2,102
Shop3,85,64,486
Shop3,34,41,709
Shop3,46,35,749
Shop3,61,34,781
Shop3,63,55,852
Shop3,81,61,581
Shop3,45,62,659
Shop3,83,57,508
Shop3,72,26,517
Shop3,1,33,82
Shop3,53,70,245
Shop3,43,54,847
Shop3,19,66,549
Shop3,41,59,920
Shop3,69,67,907
Shop3,6,39,4
Shop3,39,11,778
Shop3,78,22,248
Shop3,91,22,169
Shop3,95,24,767
Shop3,32,21,596
Shop3,64,80,469
Shop3,74,70,499
Shop3,5,8,64
Shop3,39,41,556
Shop3,31,77,308
Shop3,18,24,477
Shop3,36,43,333
Shop3,71,78,139
Shop3,97,18,924
Shop3,66,21,894
Shop3,33,70,128
Shop3,100,4,875
Shop3,16,30,288
Shop3,34,79,71
Shop3,63,8,345
Shop3,23,73,856
Shop3,80,49,889
Shop3,29,51,994
Shop3,18,22,366
Shop3,14,72,694
Shop3,82,58,960
Shop3,92,39,750
Shop3,17,20,77
Shop3,10,18,12
Shop3,25,28,938
Shop3,96,22,265
Shop3,14,70,295
Shop3,72,42,750
Shop3,5,15,715
Shop3,93,5,414
Shop3,75,1,516
Shop3,48,2,799
Shop3,81,38,410
Shop3,86,65,253
Shop3,7,41,135
Shop3,61,24,860
Shop3,73,21,940
Shop3,72,76,406
Shop3,13,61,372
Shop3,40,76,846
Shop3,21,49,537
Shop3,34,37,509
Shop3,55,79,47
Shop3,50,75,696
Shop3,66,68,587
Shop3,26,79,65
Shop3,76,22,133
Shop3,70,79,99
Shop3,26,31,704
Shop3,54,26,125
Shop3,86,30,622
Shop3,36,55,360
Shop3,31,56,901
Shop3,41,6,868
Shop3,69,11,664
Shop3,72,30,460
Shop3,37,73,931
Shop3,35,30,376
Shop3,97,5,289
Shop3,27,62,267
Shop3,25,59,488
Shop3,27,80,761
Shop3,33,63,119
Shop3,54,21,877
Shop3,1,20,896
Shop3,56,42,205
Shop3,33,79,487
Shop3,76,37,161
Shop3,69,47,182
Shop3,55,9,530
Shop3,95,64,185
Shop3,28,45,787
Shop3,45,71,74
Shop3,67,32,507
Shop3,27,52,781
Shop3,2,64,282
Shop3,65,5,415
Shop3,53,65,324
Shop3,84,14,898
Shop3,62,32,85
Shop3,51,65,817
Shop3,67,5,473
Shop3,32,75,274
Shop3,60,67,995
Shop3,36,51,23
Shop3,30,4,672
Shop3,59,54,568
Shop3,59,58,41
Shop3,99,32,445
Shop3,87,65,451
Shop3,83,67,974
Shop3,37,2,405
Shop3,16,5,706
Shop3,6,1,627
Shop3,3,44,557
Shop3,34,21,828
Shop3,19,35,678
Shop3,54,45,61
Shop3,66,36,989
Shop3,100,69,777
Shop3,89,60,574
Shop3,76,72,858
Shop3,60,3,927
Shop3,28,60,577
Shop3,66,72,981
Shop3,90,52,558
Shop3,79,5,697
Shop3,15,15,777
Shop3,49,31,495
Shop3,48,41,820
Shop3,33,54,226
Shop3,4,8,135
Shop3,3,26,642
Shop3,79,75,646
Shop3,15,11,268
Shop3,6,51,844
Shop3,43,7,180
Shop3,18,61,353
Shop3,59,22,912
Shop3,98,10,936
Shop3,62,74,668
Shop3,97,55,252
Shop3,6,26,187
Shop3,44,7,229
Shop3,11,5,211
Shop3,77,53,303
Shop3,38,72,186
Shop3,13,60,660
Shop3,9,60,811
Shop3,3,41,973
Shop3,2,6,648
Shop3,69,16,500
Shop3,35,30,461
Shop3,67,19,38
Shop3,84,33,240
Shop3,97,78,587
Shop3,47,39,303
Shop3,16,18,180
Shop3,72,28,973
Shop3,73,29,547
Shop3,62,48,604
Shop3,24,30,955
Shop3,10,34,191
Shop3,43,71,832
Shop3,27,67,130
Shop3,47,59,12
Shop3,55,38,433
Shop3,34,45,390
Shop3,66,12,665
Shop3,81,57,329
Shop3,85,42,194
Shop3,80,52,858
Shop3,36,43,906
Shop3,41,1,742
Shop3,8,18,105
Shop3,44,12,320
Shop3,57,60,810
Shop3,17,72,122
Shop3,4,28,521
Shop3,61,21,950
Shop3,7,25,688
Shop3,65,68,236
Shop3,7,47,662
Shop3,85,28,184
Shop3,62,29,820
Shop3,72,80,599
Shop3,81,62,594
Shop3,67,21,561
Shop3,59,33,293
Shop3,34,2,501
Shop3,13,73,224
Shop3,53,11,839
Shop3,25,29,954
Shop3,70,57,853
Shop3,35,11,253
Shop3,79,77,706
Shop3,56,58,941
Shop3,69,79,535
Shop3,12,21,664
Shop3,13,56,76
Shop3,10,74,156
Shop3,11,66,609
Shop3,43,47,750
Shop3,85,66,805
Shop3,45,23,316
Shop3,31,23,973
Shop3,73,22,994
Shop3,61,50,568
Shop3,97,70,783
Shop3,37,77,891
Shop3,85,61,258
Shop3,20,68,665
Shop3,27,63,338
Shop3,60,20,252
Shop3,7,61,728
Shop3,5,59,603
Shop3,13,40,329
Shop3,69,48,434
Shop3,73,25,874
Shop3,76,34,502
Shop3,51,47,257
Shop3,37,51,285
Shop3,5,78,365
Shop3,2,69,687
Shop3,30,76,833
Shop3,81,79,919
Shop3,87,21,414
Shop3,7,61,176
Shop3,41,5,859
Shop3,20,27,855
Shop3,84,14,353
Shop3,12,21,276
Shop3,23,27,914
Shop3,56,13,405
Shop3,19,75,474
Shop3,22,73,65
Shop3,11,41,884
Shop3,50,37,232
Shop3,88,71,200
Shop3,47,31,195
Shop3,79,57,643
Shop3,25,44,561
Shop3,17,7,552
Shop3,53,7,228
Shop3,95,62,964
Shop3,7,1,731
Shop3,6,11,604
Shop3,40,8,537
Shop3,88,28,695
Shop3,10,56,541
Shop3,83,36,218
Shop3,26,50,796
Shop3,40,33,667
Shop3,67,30,193
Shop3,12,32,736
Shop3,57,60,79
Shop3,66,13,486
Shop3,5,2,632
Shop3,53,61,614
Shop3,79,2,744
Shop3,2,7,455
Shop3,4,13,617
Shop3,37,11,70
Shop3,18,44,516
Shop3,80,11,233
Shop3,69,57,997
Shop3,74,14,773
Shop3,8,52,467
Shop3,54,31,654
Shop3,18,2,437
Shop3,20,12,399
Shop3,5,12,51
Shop3,93,12,152
Shop3,9,22,152
Shop3,53,28,542
Shop3,24,17,827
Shop3,15,30,738
Shop3,86,61,150
Shop3,18,5,910
Shop3,88,42,125
Shop3,34,32,224
Shop3,95,14,8
Shop3,45,63,109
Shop3,67,8,592
Shop3,35,45,510
Shop3,88,45,306
Shop3,58,60,470
Shop3,76,34,356
Shop3,60,44,253
Shop3,20,51,599
Shop3,98,21,386
Shop3,95,7,431
Shop3,95,79,10
Shop3,29,27,56
Shop3,52,37,502
Shop3,77,75,948
Shop3,76,13,137
Shop3,92,48,840
Shop3,78,20,787
Shop3,53,1,886
Shop3,27,60,210
Shop3,68,38,775
Shop3,27,75,88
Shop3,38,9,138
Shop3,24,1,575
Shop3,42,29,931
Shop3,47,67,132
Shop3,98,46,988
Shop3,51,6,841
Shop3,35,34,458
Shop3,36,74,190
Shop3,87,47,461
Shop3,57,37,644
Shop3,63,34,248
Shop3,53,36,710
Shop3,5,14,427
Shop3,74,62,898
Shop3,83,1,892
Shop3,43,51,115
Shop3,99,55,879
Shop3,56,70,954
Shop3,33,33,851
Shop3,65,27,757
Shop3,16,41,468
Shop3,21,66,678
Shop3,13,32,823
Shop3,4,19,627
Shop3,65,28,67
Shop3,65,68,328
Shop3,66,27,931
Shop3,64,67,852
Shop3,92,39,994
Shop3,74,9,402
Shop3,62,74,600
Shop3,90,37,332
Shop3,23,75,402
Shop3,44,54,197
Shop3,16,43,834
Shop3,62,49,8
Shop3,67,31,384
Shop3,41,67,754
Shop3,61,36,30
Shop3,18,54,218
Shop3,96,72,440
Shop3,64,25,180
Shop3,12,64,494
Shop3,23,48,457
Shop3,34,41,109
Shop3,96,13,915
Shop3,77,69,428
Shop3,92,19,501
Shop3,39,46,936
Shop3,2,65,527
Shop3,5,61,398
Shop3,98,16,397
Shop3,5,70,239
Shop3,42,67,906
Shop3,12,66,71
Shop3,63,77,155
Shop3,76,60,690
Shop3,1,3,383
Shop3,58,45,418
Shop3,5,80,212
Shop3,21,28,264
Shop3,2,79,327
Shop3,24,1,574
Shop3,68,68,759
Shop3,9,70,761
Shop3,12,69,78
Shop3,1,18,141
Shop3,8,15,925
Shop3,6,49,907
Shop3,36,41,805
Shop3,82,21,878
Shop3,100,42,557
Shop3,2,64,851
Shop3,30,46,877
Shop3,43,32,528
Shop3,86,16,894
Shop3,98,55,840
Shop3,33,44,728
Shop3,81,43,861
Shop3,19,10,865
Shop3,87,51,900
Shop3,78,74,910
Shop3,5,21,23
Shop3,88,35,23
Shop3,91,67,469
Shop3,36,68,97
Shop3,75,54,783
Shop3,17,29,204
Shop3,44,8,171
Shop3,23,74,208
Shop3,19,67,466
Shop3,19,12,985
Shop3,72,27,221
Shop3,97,34,560
Shop3,98,6,65
Shop3,83,11,803
Shop3,40,14,394
Shop3,16,59,69
Shop3,6,1,403
Shop3,2,44,225
Shop3,44,16,977
Shop3,60,33,954
Shop3,95,79,103
Shop3,37,4,365
Shop3,44,27,731
Shop3,86,72,172
Shop3,28,4,672
Shop3,5,7,764
Shop3,68,68,595
Shop3,29,12,939
Shop3,68,8,135
Shop3,30,31,216
Shop3,54,42,636
Shop3,43,65,178
Shop3,80,14,336
Shop3,49,17,50
Shop3,56,39,667
Shop3,70,9,532
Shop3,18,30,355
Shop3,27,48,235
Shop3,82,30,876
Shop3,58,34,729
Shop3,67,62,364
Shop3,1,8,374
Shop3,9,45,948
Shop3,48,66,630
Shop3,34,39,782
Shop3,26,39,204
Shop3,6,63,273
Shop3,24,20,68
Shop3,68,23,615
Shop3,52,26,619
Shop3,71,41,111
Shop3,97,12,841
Shop3,64,33,601
Shop3,64,27,454
Shop3,76,43,957
Shop3,32,23,718
Shop3,6,40,25
Shop3,20,17,349
Shop3,53,65,752
Shop3,83,44,189
Shop3,69,58,953
Shop3,34,67,957
Shop3,27,56,169
Shop3,100,51,933
Shop3,60,19,73
Shop3,12,41,490
Shop3,53,71,812
Shop3,99,16,531
Shop3,32,68,422
Shop3,100,48,237
Shop3,52,79,903
Shop3,43,49,844
Shop3,91,37,893
Shop3,73,47,134
Shop3,47,47,838
Shop3,4,79,755
Shop3,97,32,678
Shop3,87,46,748
Shop3,17,19,946
Shop3,76,54,535
Shop3,64,16,639
Shop3,71,25,212
Shop3,61,3,738
Shop3,4,66,75
Shop3,38,15,21
Shop3,86,44,596
Shop3,40,67,92
Shop3,83,66,459
Shop3,99,2,953
Shop3,6,19,56
Shop3,37,22,968
Shop3,16,66,13
Shop3,92,38,801
Shop3,94,54,758
Shop3,60,45,581
Shop3,99,64,932
Shop3,79,64,644
Shop3,52,67,107
Shop3,43,76,299
Shop3,90,21,876
Shop3,11,68,949
Shop3,93,57,157
Shop3,53,28,55
Shop3,84,39,621
Shop3,84,79,936
Shop3,66,69,284
Shop3,100,70,594
Shop3,58,30,813
Shop3,5,47,88
Shop3,20,25,264
Shop3,96,69,574
Shop3,87,41,249
Shop3,50,67,883
Shop3,8,11,775
Shop3,28,27,264
Shop3,46,25,776
Shop3,93,23,971
Shop3,92,54,82
Shop3,76,67,484
Shop3,29,39,948
Shop3,62,6,820
Shop3,73,19,256
Shop3,30,28,309
Shop3,67,79,946
Shop3,76,28,213
Shop3,96,21,669
Shop3,81,54,180
Shop3,54,69,979
Shop3,29,5,934
Shop3,35,77,815
Shop3,58,35,124
Shop3,73,46,475
Shop3,1,43,552
Shop3,36,43,582
Shop3,45,58,62
Shop3,29,6,746
Shop3,100,33,337
Shop3,23,49,73
Shop3,47,31,488
Shop3,49,57,583
Shop3,82,48,123
Shop3,14,61,872
Shop3,11,9,213
Shop3,82,39,322
Shop3,21,51,223
Shop3,10,22,278
Shop3,99,18,388
Shop3,63,73,367
Shop3,92,61,473
Shop3,93,39,530
Shop3,47,21,611
Shop3,26,28,928
Shop3,44,24,981
Shop3,81,64,377
Shop3,56,26,624
Shop3,9,54,875
Shop3,56,46,288
Shop3,40,15,500
Shop3,33,30,906
Shop3,92,65,58
Shop3,33,51,354
Shop3,87,10,332
Shop3,96,27,330
Shop3,16,16,277
Shop3,84,25,83
Shop3,85,9,673
Shop3,88,30,52
Shop3,72,48,219
Shop3,36,65,20
Shop3,27,12,190
Shop3,33,39,855
Shop3,94,62,212
Shop3,48,14,316
Shop3,12,29,473
Shop3,18,27,349
Shop3,58,75,457
Shop3,3,10,179
Shop3,10,22,662
Shop3,17,21,667
Shop3,48,18,618
Shop3,84,54,669
Shop3,83,68,939
Shop3,99,18,681
Shop3,16,77,147
Shop3,87,64,16
Shop3,78,23,237
Shop3,59,52,178
Shop3,92,4,643
Shop3,63,6,464
Shop3,65,47,431
Shop3,28,38,987
Shop3,24,40,721
Shop3,46,32,137
Shop3,97,22,80
Shop3,28,33,691
Shop3,21,1,445
Shop3,78,75,463
Shop3,98,20,347
Shop3,7,71,270
Shop3,82,5,308
Shop3,34,56,344
Shop3,59,61,231
Shop3,85,2,857
Shop3,44,32,954
Shop3,29,72,513
Shop3,34,27,496
Shop3,36,52,683
Shop3,64,31,462
Shop3,63,62,337
Shop3,34,15,867
Shop3,68,30,330
Shop3,70,17,935
Shop3,15,22,777
Shop3,33,17,4
Shop3,38,54,474
Shop3,57,77,437
Shop3,46,52,219
Shop3,69,29,638
Shop3,38,18,525
Shop3,13,77,909
Shop3,49,23,532
Shop3,89,56,891
Shop3,43,32,853
Shop3,40,26,719
Shop3,80,40,895
Shop3,39,60,335
Shop3,44,3,658
Shop3,53,74,766
Shop3,65,66,761
Shop3,34,15,712
Shop3,91,59,57
Shop3,55,79,741
Shop3,21,47,723
Shop3,75,35,412
Shop3,62,66,475
Shop3,64,67,147
Shop3,87,6,17
Shop3,40,33,897
Shop3,48,6,162
Shop3,10,28,5
Shop3,47,20,30
Shop3,38,25,109
Shop3,34,73,346
Shop3,1,48,906
Shop3,69,45,299
Shop3,100,26,665
Shop3,37,11,440
Shop3,1,80,37
Shop3,30,45,337
Shop3,10,64,202
Shop3,3,73,640
Shop3,7,36,245
Shop3,30,17,908
Shop3,83,57,670
Shop3,21,32,292
Shop3,30,16,893
Shop3,57,56,410
Shop3,16,6,633
Shop3,11,23,548
Shop3,86,32,322
Shop3,50,54,525
Shop3,84,37,745
Shop3,2,20,62
Shop3,90,36,158
Shop3,56,75,480
Shop3,7,58,533
Shop3,22,17,770
Shop3,42,22,437
Shop3,85,74,984
Shop3,10,58,396
Shop3,21,79,268
Shop3,5,37,632
Shop3,41,63,254
Shop3,69,14,403
Shop3,68,57,739
Shop3,87,41,88
Shop3,35,71,474
Shop3,67,21,920
Shop3,63,56,50
Shop3,72,72,162
Shop3,72,78,551
Shop3,22,38,460
Shop3,58,20,295
Shop3,70,24,495
Shop3,60,50,146
Shop3,62,62,297
Shop3,16,13,861
Shop3,36,62,307
Shop3,77,75,689
Shop3,38,7,415
Shop3,69,16,983
Shop3,80,10,408
Shop3,30,22,362
Shop3,16,2,230
Shop3,27,46,721
Shop3,95,27,807
Shop3,18,17,967
Shop3,99,73,192
Shop3,18,78,383
Shop3,14,52,267
Shop3,68,76,63
Shop3,51,4,982
Shop3,58,64,549
Shop3,13,59,23
Shop3,66,76,853
Shop3,49,61,344
Shop3,99,55,151
Shop3,25,20,52
Shop3,99,1,987
Shop3,9,57,882
Shop3,35,17,386
Shop3,89,79,830
Shop3,23,18,720
Shop3,32,55,192
Shop3,13,43,686
Shop3,95,6,380
Shop3,26,52,714
Shop3,10,30,653
Shop3,49,43,545
Shop3,14,69,635
Shop3,29,5,264
Shop3,19,20,935
Shop3,41,33,579
Shop3,78,8,695
Shop3,5,51,772
Shop3,55,51,934
Shop3,38,13,977
Shop3,9,68,494
Shop3,12,21,923
Shop3,55,36,248
Shop3,22,38,285
Shop3,24,53,600
Shop3,73,47,292
Shop3,30,18,649
Shop3,68,68,401
Shop3,35,18,504
Shop3,80,37,934
Shop3,86,75,130
Shop3,53,34,662
Shop3,87,41,675
Shop3,57,21,923
Shop3,76,33,84
Shop3,1,66,992
Shop3,4,64,934
Shop3,72,9,867
Shop3,41,55,15
Shop3,11,3,314
Shop3,47,19,350
Shop3,76,43,6
Shop3,18,68,846
Shop3,93,50,664
Shop3,38,14,795
Shop3,6,1,740
Shop3,95,23,405
Shop3,71,78,893
Shop3,32,62,651
Shop3,6,22,227
Shop3,83,38,48
Shop3,86,21,250
Shop3,61,27,781
Shop3,97,77,85
Shop3,22,47,536
Shop3,66,80,786
Shop3,5,10,897
Shop3,67,11,241
Shop3,34,64,397
Shop3,71,45,110
Shop3,22,63,806
Shop3,26,39,549
Shop3,10,19,840
Shop3,10,13,848
Shop3,44,51,681
Shop3,59,80,973
Shop3,12,76,42
Shop3,47,52,970
Shop3,67,76,568
Shop3,89,44,911
Shop3,17,37,223
Shop3,91,40,108
Shop3,52,46,689
Shop3,59,52,614
Shop3,60,21,329
Shop3,92,4,36
Shop3,18,22,836
Shop3,62,1,596
Shop3,80,1,402
Shop3,94,30,605
Shop3,55,48,204
Shop3,42,67,503
Shop3,64,3,861
Shop3,21,69,660
Shop3,45,17,432
Shop3,46,7,54
Shop3,92,22,829
Shop3,16,36,783
Shop3,82,39,355
Shop3,1,70,403
Shop3,46,4,476
Shop3,15,72,127
Shop3,6,17,81
Shop3,87,80,616
Shop3,33,61,960
Shop3,81,1,106
Shop3,40,28,434
Shop3,73,29,892
Shop3,91,61,54
Shop3,23,64,326
Shop3,14,22,592
Shop3,95,53,663
Shop3,11,58,874
Shop3,70,76,809
Shop3,17,71,870
Shop3,2,64,848
Shop3,84,30,271
Shop3,88,42,381
Shop3,49,59,74
Shop3,84,17,233
Shop3,31,34,515
Shop3,21,75,965
Shop3,90,57,664
Shop3,88,75,259
Shop3,97,20,699
Shop3,34,60,498
Shop3,20,25,115
Shop3,25,32,408
Shop3,32,28,56
Shop3,66,18,266
Shop3,5,51,376
